customer_id,city,signup_date,customer_tier,preferred_contact_method,signup_year,signup_month,signup_quarter
18734,Durban,2021-10-08,Silver,Whatsapp,2021.0,10.0,4.0
33720,Unknown,2023-01-18,Bronze,Whatsapp,2023.0,1.0,1.0
2297,Cape Town,2025-08-16,Bronze,Call,2025.0,8.0,3.0
9968,Cape Town,2021-01-13,Silver,Whatsapp,2021.0,1.0,1.0
740,Pretoria,2022-07-23,Gold,Whatsapp,2022.0,7.0,3.0
15928,Johannesburg,2025-11-05,Silver,Sms,2025.0,11.0,4.0
248,Durban,2026-04-22,Silver,Call,2026.0,4.0,2.0
2818,Johannesburg,2025-12-29,Silver,Sms,2025.0,12.0,4.0
41364,Cape Town,2026-01-22,Silver,Call,2026.0,1.0,1.0
18164,Pretoria,2023-07-04,Silver,Whatsapp,2023.0,7.0,3.0
6264,Johannesburg,2025-10-23,Gold,Whatsapp,2025.0,10.0,4.0
53624,Durban,2022-11-26,Silver,Sms,2022.0,11.0,4.0
1507,Cape Town,2024-03-31,Bronze,Email,2024.0,3.0,1.0
12247,Durban,2021-03-08,Silver,Call,2021.0,3.0,1.0
47920,Pretoria,2024-02-13,Bronze,Whatsapp,2024.0,2.0,1.0
55374,Durban,2021-09-14,Silver,Call,2021.0,9.0,3.0
23125,Johannesburg,2024-02-22,Bronze,Email,2024.0,2.0,1.0
46427,Cape Town,2023-07-26,Silver,Whatsapp,2023.0,7.0,3.0
36306,Durban,2021-07-08,Silver,Call,2021.0,7.0,3.0
31345,Pretoria,2025-12-21,Gold,Email,2025.0,12.0,4.0
48582,Unknown,2026-03-14,Silver,Whatsapp,2026.0,3.0,1.0
53526,Durban,2024-10-23,Silver,Whatsapp,2024.0,10.0,4.0
24624,Unknown,2024-05-27,Silver,Whatsapp,2024.0,5.0,2.0
20744,Johannesburg,2023-01-31,Bronze,Sms,2023.0,1.0,1.0
33532,Cape Town,2024-11-26,Bronze,Call,2024.0,11.0,4.0
10828,Cape Town,2026-02-26,Bronze,Whatsapp,2026.0,2.0,1.0
44026,Johannesburg,2024-09-15,Gold,Whatsapp,2024.0,9.0,3.0
54423,Cape Town,2020-01-19,Silver,Email,2020.0,1.0,1.0
26296,Cape Town,2021-02-20,Bronze,Call,2021.0,2.0,1.0
14052,Pretoria,2025-12-23,Silver,Sms,2025.0,12.0,4.0
30247,Cape Town,2023-07-16,Gold,Whatsapp,2023.0,7.0,3.0
5020,Unknown,2024-03-09,Bronze,Email,2024.0,3.0,1.0
40384,Cape Town,2022-03-15,Gold,Whatsapp,2022.0,3.0,1.0
39704,Johannesburg,2025-09-21,Silver,Whatsapp,2025.0,9.0,3.0
10020,Cape Town,2022-10-01,Silver,Whatsapp,2022.0,10.0,4.0
29557,Pretoria,2025-11-03,Bronze,Whatsapp,2025.0,11.0,4.0
55845,Cape Town,2026-05-17,Silver,Whatsapp,2026.0,5.0,2.0
2713,Cape Town,2022-07-19,Silver,Whatsapp,2022.0,7.0,3.0
46978,Johannesburg,2025-12-31,Silver,Whatsapp,2025.0,12.0,4.0
52379,Cape Town,2026-06-08,Silver,Sms,2026.0,6.0,2.0
41995,Cape Town,2025-11-05,Bronze,Whatsapp,2025.0,11.0,4.0
1852,Cape Town,2026-05-13,Gold,Call,2026.0,5.0,2.0
16781,Pretoria,2026-01-22,Gold,Sms,2026.0,1.0,1.0
43682,Cape Town,2024-02-01,Silver,Whatsapp,2024.0,2.0,1.0
43236,Durban,2023-08-23,Silver,Call,2023.0,8.0,3.0
34686,Unknown,2023-10-30,Silver,Email,2023.0,10.0,4.0
47199,Pretoria,2023-05-28,Gold,Whatsapp,2023.0,5.0,2.0
48982,Unknown,2021-09-04,Silver,Sms,2021.0,9.0,3.0
25995,Pretoria,2022-10-21,Bronze,Whatsapp,2022.0,10.0,4.0
7559,Johannesburg,2021-08-12,Bronze,Whatsapp,2021.0,8.0,3.0
44220,Cape Town,2022-01-30,Gold,Sms,2022.0,1.0,1.0
38391,Johannesburg,2021-12-10,Gold,Whatsapp,2021.0,12.0,4.0
40337,Unknown,2025-02-26,Bronze,Email,2025.0,2.0,1.0
15245,Unknown,2025-07-01,Bronze,Call,2025.0,7.0,3.0
42706,Durban,2023-04-04,Bronze,Whatsapp,2023.0,4.0,2.0
39214,Durban,2022-09-12,Silver,Call,2022.0,9.0,3.0
18260,Johannesburg,2020-05-23,Gold,Sms,2020.0,5.0,2.0
32208,Johannesburg,2025-08-05,Silver,Whatsapp,2025.0,8.0,3.0
36095,Pretoria,2021-02-28,Bronze,Email,2021.0,2.0,1.0
53267,Durban,2021-03-06,Silver,Whatsapp,2021.0,3.0,1.0
51422,Johannesburg,2025-12-21,Silver,Whatsapp,2025.0,12.0,4.0
44785,Johannesburg,2026-02-06,Gold,Whatsapp,2026.0,2.0,1.0
28161,Johannesburg,2025-01-08,Silver,Call,2025.0,1.0,1.0
30543,Johannesburg,2024-08-07,Silver,Whatsapp,2024.0,8.0,3.0
44315,Durban,2022-04-23,Bronze,Call,2022.0,4.0,2.0
53074,Johannesburg,2025-08-31,Bronze,Email,2025.0,8.0,3.0
37402,Cape Town,2025-08-04,Silver,Whatsapp,2025.0,8.0,3.0
39507,Johannesburg,2025-07-26,Silver,Whatsapp,2025.0,7.0,3.0
37952,Pretoria,2025-06-12,Bronze,Whatsapp,2025.0,6.0,2.0
12993,Pretoria,2023-10-03,Bronze,Whatsapp,2023.0,10.0,4.0
8826,Johannesburg,2023-02-22,Bronze,Email,2023.0,2.0,1.0
19309,Cape Town,2021-02-28,Silver,Whatsapp,2021.0,2.0,1.0
34768,Durban,2025-03-06,Silver,Whatsapp,2025.0,3.0,1.0
39390,Cape Town,2025-12-26,Silver,Email,2025.0,12.0,4.0
42869,Cape Town,2024-04-05,Silver,Sms,2024.0,4.0,2.0
13038,Cape Town,2022-08-23,Silver,Sms,2022.0,8.0,3.0
16612,Pretoria,2022-11-07,Silver,Whatsapp,2022.0,11.0,4.0
24869,Pretoria,2022-07-02,Silver,Whatsapp,2022.0,7.0,3.0
44069,Johannesburg,2024-09-16,Bronze,Call,2024.0,9.0,3.0
16155,Unknown,2026-03-21,Bronze,Whatsapp,2026.0,3.0,1.0
340,Cape Town,2024-01-01,Bronze,Whatsapp,2024.0,1.0,1.0
35496,Johannesburg,2024-02-03,Silver,Email,2024.0,2.0,1.0
51306,Johannesburg,2023-06-30,Silver,Email,2023.0,6.0,2.0
47942,Cape Town,2021-07-11,Gold,Whatsapp,2021.0,7.0,3.0
55713,Pretoria,2022-09-29,Bronze,Whatsapp,2022.0,9.0,3.0
6401,Unknown,2023-07-06,Gold,Email,2023.0,7.0,3.0
4277,Johannesburg,2022-05-02,Gold,Email,2022.0,5.0,2.0
43957,Cape Town,2023-07-15,Silver,Call,2023.0,7.0,3.0
5940,Cape Town,2023-01-22,Silver,Sms,2023.0,1.0,1.0
58786,Pretoria,2023-07-13,Silver,Whatsapp,2023.0,7.0,3.0
13317,Johannesburg,2021-06-14,Bronze,Whatsapp,2021.0,6.0,2.0
38112,Unknown,2024-01-18,Gold,Whatsapp,2024.0,1.0,1.0
29899,Cape Town,2023-01-28,Silver,Sms,2023.0,1.0,1.0
18591,Durban,2024-08-07,Bronze,Whatsapp,2024.0,8.0,3.0
35839,Johannesburg,2025-03-09,Bronze,Call,2025.0,3.0,1.0
7781,Johannesburg,2021-06-01,Silver,Whatsapp,2021.0,6.0,2.0
20686,Durban,2022-02-03,Gold,Call,2022.0,2.0,1.0
40691,Unknown,2025-03-21,Gold,Email,2025.0,3.0,1.0
47800,Johannesburg,2022-03-09,Silver,Email,2022.0,3.0,1.0
6980,Pretoria,2021-10-14,Bronze,Whatsapp,2021.0,10.0,4.0
438,Johannesburg,2025-11-06,Bronze,Whatsapp,2025.0,11.0,4.0
5547,Cape Town,2023-12-18,Silver,Sms,2023.0,12.0,4.0
43091,Unknown,2025-05-05,Bronze,Whatsapp,2025.0,5.0,2.0
27354,Johannesburg,2021-01-14,Silver,Email,2021.0,1.0,1.0
56310,Johannesburg,2023-07-22,Silver,Whatsapp,2023.0,7.0,3.0
10944,Unknown,2025-07-21,Gold,Whatsapp,2025.0,7.0,3.0
38028,Cape Town,2021-09-14,Bronze,Email,2021.0,9.0,3.0
53645,Durban,2024-12-08,Bronze,Whatsapp,2024.0,12.0,4.0
51865,Cape Town,2021-06-19,Gold,Email,2021.0,6.0,2.0
40672,Pretoria,2022-10-06,Bronze,Whatsapp,2022.0,10.0,4.0
40213,Cape Town,2020-01-14,Bronze,Whatsapp,2020.0,1.0,1.0
14962,Johannesburg,2022-06-27,Gold,Whatsapp,2022.0,6.0,2.0
53462,Pretoria,2026-05-06,Silver,Whatsapp,2026.0,5.0,2.0
36459,Durban,2024-11-24,Bronze,Sms,2024.0,11.0,4.0
45176,Cape Town,2023-12-10,Bronze,Whatsapp,2023.0,12.0,4.0
29686,Cape Town,2022-07-15,Silver,Call,2022.0,7.0,3.0
31519,Unknown,2026-02-11,Silver,Call,2026.0,2.0,1.0
26282,Pretoria,2025-09-06,Silver,Email,2025.0,9.0,3.0
57627,Pretoria,2021-09-12,Bronze,Whatsapp,2021.0,9.0,3.0
29104,Cape Town,2026-02-25,Silver,Whatsapp,2026.0,2.0,1.0
18362,Cape Town,2021-08-10,Bronze,Whatsapp,2021.0,8.0,3.0
707,Pretoria,2025-05-09,Bronze,Whatsapp,2025.0,5.0,2.0
6405,Johannesburg,2022-02-07,Gold,Whatsapp,2022.0,2.0,1.0
45111,Cape Town,2025-01-27,Bronze,Whatsapp,2025.0,1.0,1.0
8082,Cape Town,2023-11-28,Bronze,Sms,2023.0,11.0,4.0
26929,Pretoria,2023-11-14,Gold,Call,2023.0,11.0,4.0
26861,Cape Town,2026-01-13,Bronze,Sms,2026.0,1.0,1.0
35008,Durban,2025-05-26,Silver,Call,2025.0,5.0,2.0
39200,Unknown,2023-10-25,Silver,Whatsapp,2023.0,10.0,4.0
57092,Johannesburg,2021-06-12,Gold,Whatsapp,2021.0,6.0,2.0
29912,Pretoria,2022-09-17,Silver,Whatsapp,2022.0,9.0,3.0
49403,Johannesburg,2022-10-22,Bronze,Whatsapp,2022.0,10.0,4.0
56616,Cape Town,2024-11-11,Bronze,Email,2024.0,11.0,4.0
21843,Johannesburg,2026-01-07,Bronze,Whatsapp,2026.0,1.0,1.0
50728,Durban,2025-02-28,Silver,Whatsapp,2025.0,2.0,1.0
35533,Johannesburg,2024-03-14,Bronze,Email,2024.0,3.0,1.0
55756,Johannesburg,2022-06-14,Gold,Email,2022.0,6.0,2.0
14393,Pretoria,2025-04-28,Gold,Whatsapp,2025.0,4.0,2.0
50039,Johannesburg,2026-02-22,Silver,Email,2026.0,2.0,1.0
55624,Johannesburg,2024-03-03,Bronze,Email,2024.0,3.0,1.0
7517,Unknown,2025-02-07,Silver,Email,2025.0,2.0,1.0
1041,Cape Town,2021-07-12,Bronze,Email,2021.0,7.0,3.0
20181,Johannesburg,2025-09-15,Silver,Whatsapp,2025.0,9.0,3.0
11945,Cape Town,2023-05-16,Silver,Whatsapp,2023.0,5.0,2.0
42111,Unknown,2023-09-13,Silver,Email,2023.0,9.0,3.0
21277,Johannesburg,2026-05-05,Gold,Whatsapp,2026.0,5.0,2.0
53841,Johannesburg,2021-07-05,Silver,Whatsapp,2021.0,7.0,3.0
51045,Cape Town,2024-11-14,Silver,Whatsapp,2024.0,11.0,4.0
58172,Cape Town,2021-07-12,Silver,Call,2021.0,7.0,3.0
56860,Johannesburg,2023-11-18,Bronze,Whatsapp,2023.0,11.0,4.0
31995,Cape Town,2026-03-03,Silver,Email,2026.0,3.0,1.0
51738,Durban,2021-12-21,Silver,Sms,2021.0,12.0,4.0
20699,Cape Town,2021-10-26,Bronze,Email,2021.0,10.0,4.0
22965,Durban,2021-10-14,Gold,Email,2021.0,10.0,4.0
45644,Johannesburg,2021-07-29,Silver,Email,2021.0,7.0,3.0
57271,Pretoria,2020-09-04,Silver,Email,2020.0,9.0,3.0
36248,Cape Town,2024-03-09,Silver,Call,2024.0,3.0,1.0
58307,Unknown,2021-01-05,Bronze,Sms,2021.0,1.0,1.0
57436,Cape Town,2025-11-21,Bronze,Email,2025.0,11.0,4.0
43565,Unknown,2024-09-22,Bronze,Call,2024.0,9.0,3.0
44022,Cape Town,2021-04-01,Silver,Whatsapp,2021.0,4.0,2.0
30014,Johannesburg,2025-10-07,Bronze,Call,2025.0,10.0,4.0
38677,Johannesburg,2023-02-09,Gold,Sms,2023.0,2.0,1.0
57998,Cape Town,2024-02-19,Bronze,Email,2024.0,2.0,1.0
34940,Cape Town,2024-12-12,Silver,Email,2024.0,12.0,4.0
9950,Johannesburg,2021-03-03,Gold,Whatsapp,2021.0,3.0,1.0
383,Johannesburg,2021-06-07,Silver,Call,2021.0,6.0,2.0
3514,Pretoria,2024-09-04,Gold,Email,2024.0,9.0,3.0
22677,Cape Town,2021-09-11,Silver,Sms,2021.0,9.0,3.0
26372,Cape Town,2024-08-19,Silver,Whatsapp,2024.0,8.0,3.0
46329,Unknown,2024-10-01,Silver,Email,2024.0,10.0,4.0
19020,Cape Town,2021-05-27,Bronze,Whatsapp,2021.0,5.0,2.0
52364,Cape Town,2021-02-15,Bronze,Whatsapp,2021.0,2.0,1.0
54096,Durban,2022-04-09,Bronze,Whatsapp,2022.0,4.0,2.0
41120,Cape Town,2022-06-29,Gold,Email,2022.0,6.0,2.0
29836,Cape Town,2023-11-09,Silver,Sms,2023.0,11.0,4.0
12161,Johannesburg,2025-11-13,Silver,Whatsapp,2025.0,11.0,4.0
41626,Durban,2021-10-11,Bronze,Whatsapp,2021.0,10.0,4.0
19939,Cape Town,2021-09-20,Gold,Whatsapp,2021.0,9.0,3.0
19675,Pretoria,2024-08-21,Bronze,Sms,2024.0,8.0,3.0
34632,Johannesburg,2024-08-21,Bronze,Whatsapp,2024.0,8.0,3.0
45890,Johannesburg,2026-03-30,Silver,Whatsapp,2026.0,3.0,1.0
34079,Cape Town,2021-08-16,Bronze,Call,2021.0,8.0,3.0
23556,Johannesburg,2021-06-04,Bronze,Call,2021.0,6.0,2.0
9889,Johannesburg,2021-05-23,Silver,Whatsapp,2021.0,5.0,2.0
51086,Cape Town,2025-01-12,Bronze,Whatsapp,2025.0,1.0,1.0
5623,Cape Town,2022-09-12,Bronze,Call,2022.0,9.0,3.0
58700,Unknown,2024-12-12,Bronze,Whatsapp,2024.0,12.0,4.0
28234,Johannesburg,2024-05-28,Silver,Whatsapp,2024.0,5.0,2.0
36057,Unknown,2022-04-07,Silver,Sms,2022.0,4.0,2.0
6368,Cape Town,2021-12-05,Gold,Email,2021.0,12.0,4.0
35529,Durban,2023-01-02,Bronze,Call,2023.0,1.0,1.0
37239,Pretoria,2024-03-15,Silver,Email,2024.0,3.0,1.0
47561,Johannesburg,2023-02-21,Bronze,Whatsapp,2023.0,2.0,1.0
42496,Johannesburg,2026-06-16,Silver,Whatsapp,2026.0,6.0,2.0
28458,Pretoria,2025-10-20,Silver,Whatsapp,2025.0,10.0,4.0
38303,Johannesburg,2024-02-15,Bronze,Whatsapp,2024.0,2.0,1.0
21435,Cape Town,2025-01-28,Bronze,Email,2025.0,1.0,1.0
54257,Durban,2021-01-17,Silver,Call,2021.0,1.0,1.0
21615,Johannesburg,2025-11-06,Bronze,Whatsapp,2025.0,11.0,4.0
55271,Johannesburg,2024-03-08,Silver,Email,2024.0,3.0,1.0
4962,Durban,2026-02-22,Gold,Call,2026.0,2.0,1.0
39075,Pretoria,2024-05-01,Silver,Call,2024.0,5.0,2.0
9811,Cape Town,2025-03-08,Bronze,Sms,2025.0,3.0,1.0
58903,Durban,2024-09-11,Gold,Email,2024.0,9.0,3.0
10483,Cape Town,2023-09-06,Bronze,Email,2023.0,9.0,3.0
5510,Johannesburg,2022-08-05,Silver,Sms,2022.0,8.0,3.0
43355,Johannesburg,2023-02-02,Bronze,Whatsapp,2023.0,2.0,1.0
2481,Unknown,2025-06-06,Bronze,Whatsapp,2025.0,6.0,2.0
14068,Cape Town,2026-02-25,Bronze,Sms,2026.0,2.0,1.0
39453,Johannesburg,2026-06-25,Bronze,Email,2026.0,6.0,2.0
2122,Johannesburg,2021-03-02,Silver,Email,2021.0,3.0,1.0
45548,Unknown,2024-09-11,Bronze,Sms,2024.0,9.0,3.0
42627,Pretoria,2024-11-13,Gold,Whatsapp,2024.0,11.0,4.0
36059,Pretoria,2024-07-15,Silver,Whatsapp,2024.0,7.0,3.0
17400,Unknown,2024-02-06,Silver,Call,2024.0,2.0,1.0
47092,Johannesburg,2026-05-16,Bronze,Whatsapp,2026.0,5.0,2.0
2925,Durban,2021-12-21,Silver,Email,2021.0,12.0,4.0
42754,Johannesburg,2022-07-31,Gold,Email,2022.0,7.0,3.0
50730,Unknown,2026-05-03,Silver,Sms,2026.0,5.0,2.0
5933,Johannesburg,2022-03-08,Bronze,Whatsapp,2022.0,3.0,1.0
50752,Cape Town,2022-04-13,Silver,Email,2022.0,4.0,2.0
26305,Pretoria,2024-12-24,Silver,Whatsapp,2024.0,12.0,4.0
10413,Durban,2021-01-10,Gold,Email,2021.0,1.0,1.0
55210,Pretoria,2025-08-16,Silver,Whatsapp,2025.0,8.0,3.0
16891,Pretoria,2022-01-27,Silver,Whatsapp,2022.0,1.0,1.0
43863,Cape Town,2023-01-06,Bronze,Call,2023.0,1.0,1.0
27285,Pretoria,2025-10-18,Silver,Call,2025.0,10.0,4.0
12387,Johannesburg,2022-01-20,Bronze,Email,2022.0,1.0,1.0
24326,Cape Town,2024-06-04,Bronze,Call,2024.0,6.0,2.0
34337,Durban,2024-10-18,Silver,Email,2024.0,10.0,4.0
29215,Johannesburg,2024-05-28,Gold,Email,2024.0,5.0,2.0
14623,Johannesburg,2020-01-11,Silver,Whatsapp,2020.0,1.0,1.0
39085,Pretoria,2022-03-06,Bronze,Email,2022.0,3.0,1.0
22128,Unknown,2021-08-25,Bronze,Sms,2021.0,8.0,3.0
50355,Pretoria,2025-06-11,Silver,Email,2025.0,6.0,2.0
40803,Johannesburg,2021-07-12,Gold,Email,2021.0,7.0,3.0
40233,Cape Town,2024-06-25,Silver,Call,2024.0,6.0,2.0
48748,Cape Town,2022-12-19,Silver,Whatsapp,2022.0,12.0,4.0
42057,Johannesburg,2025-06-30,Bronze,Whatsapp,2025.0,6.0,2.0
4615,Durban,2022-08-03,Gold,Email,2022.0,8.0,3.0
42510,Cape Town,2022-05-28,Bronze,Whatsapp,2022.0,5.0,2.0
13353,Durban,2024-05-12,Silver,Email,2024.0,5.0,2.0
44627,Johannesburg,2026-06-03,Silver,Whatsapp,2026.0,6.0,2.0
58633,Durban,2022-11-25,Gold,Whatsapp,2022.0,11.0,4.0
49434,Cape Town,2024-11-04,Silver,Whatsapp,2024.0,11.0,4.0
1493,Pretoria,2022-02-20,Bronze,Call,2022.0,2.0,1.0
39676,Cape Town,2024-07-05,Silver,Whatsapp,2024.0,7.0,3.0
394,Unknown,2025-07-13,Silver,Whatsapp,2025.0,7.0,3.0
37,Johannesburg,2026-03-23,Bronze,Call,2026.0,3.0,1.0
9165,Pretoria,2025-05-25,Gold,Email,2025.0,5.0,2.0
40688,Cape Town,2026-03-27,Silver,Email,2026.0,3.0,1.0
33251,Cape Town,2025-07-26,Bronze,Whatsapp,2025.0,7.0,3.0
12233,Johannesburg,2024-09-04,Gold,Call,2024.0,9.0,3.0
38248,Johannesburg,2023-10-29,Bronze,Whatsapp,2023.0,10.0,4.0
44743,Durban,2021-09-30,Silver,Whatsapp,2021.0,9.0,3.0
22502,Johannesburg,2024-01-17,Silver,Email,2024.0,1.0,1.0
6872,Cape Town,2025-09-23,Silver,Call,2025.0,9.0,3.0
12036,Johannesburg,2020-08-13,Silver,Email,2020.0,8.0,3.0
4952,Durban,2025-12-29,Bronze,Whatsapp,2025.0,12.0,4.0
2672,Cape Town,2020-01-08,Bronze,Call,2020.0,1.0,1.0
44423,Cape Town,2021-06-30,Gold,Whatsapp,2021.0,6.0,2.0
1637,Pretoria,2021-03-15,Silver,Call,2021.0,3.0,1.0
19358,Johannesburg,2024-01-11,Silver,Email,2024.0,1.0,1.0
1270,Cape Town,2020-02-03,Silver,Whatsapp,2020.0,2.0,1.0
20598,Unknown,2023-01-14,Silver,Whatsapp,2023.0,1.0,1.0
4152,Cape Town,2023-12-14,Bronze,Call,2023.0,12.0,4.0
38067,Johannesburg,2025-01-07,Silver,Whatsapp,2025.0,1.0,1.0
4046,Pretoria,2026-02-28,Bronze,Whatsapp,2026.0,2.0,1.0
42046,Johannesburg,2021-02-14,Silver,Whatsapp,2021.0,2.0,1.0
30716,Johannesburg,2023-07-31,Silver,Email,2023.0,7.0,3.0
40687,Durban,2024-02-07,Silver,Email,2024.0,2.0,1.0
28083,Durban,2026-01-12,Gold,Whatsapp,2026.0,1.0,1.0
34276,Cape Town,2021-04-03,Silver,Whatsapp,2021.0,4.0,2.0
26309,Johannesburg,2022-04-10,Silver,Whatsapp,2022.0,4.0,2.0
23312,Cape Town,2025-08-15,Silver,Whatsapp,2025.0,8.0,3.0
43422,Durban,2022-09-14,Silver,Whatsapp,2022.0,9.0,3.0
32097,Cape Town,2021-04-15,Bronze,Whatsapp,2021.0,4.0,2.0
47422,Cape Town,2025-01-19,Gold,Whatsapp,2025.0,1.0,1.0
41314,Cape Town,2022-01-07,Gold,Call,2022.0,1.0,1.0
32290,Johannesburg,2020-06-11,Bronze,Email,2020.0,6.0,2.0
22554,Johannesburg,2023-10-04,Gold,Call,2023.0,10.0,4.0
15751,Unknown,2021-04-04,Silver,Whatsapp,2021.0,4.0,2.0
17416,Johannesburg,2024-07-12,Silver,Email,2024.0,7.0,3.0
44480,Johannesburg,2025-10-30,Bronze,Email,2025.0,10.0,4.0
23176,Johannesburg,2023-02-07,Silver,Email,2023.0,2.0,1.0
28230,Unknown,2021-12-12,Silver,Sms,2021.0,12.0,4.0
42898,Cape Town,2023-06-28,Silver,Email,2023.0,6.0,2.0
42478,Johannesburg,2025-01-14,Bronze,Whatsapp,2025.0,1.0,1.0
54594,Cape Town,2025-02-21,Bronze,Call,2025.0,2.0,1.0
46976,Unknown,2020-10-07,Bronze,Email,2020.0,10.0,4.0
392,Johannesburg,2024-04-16,Gold,Sms,2024.0,4.0,2.0
10139,Johannesburg,2025-10-16,Bronze,Whatsapp,2025.0,10.0,4.0
12747,Unknown,2022-03-04,Gold,Email,2022.0,3.0,1.0
16061,Cape Town,2024-05-07,Bronze,Whatsapp,2024.0,5.0,2.0
6508,Durban,2024-10-30,Bronze,Whatsapp,2024.0,10.0,4.0
21828,Cape Town,2024-09-04,Silver,Whatsapp,2024.0,9.0,3.0
10056,Cape Town,2021-07-25,Bronze,Sms,2021.0,7.0,3.0
29840,Unknown,2024-10-26,Silver,Whatsapp,2024.0,10.0,4.0
20673,Cape Town,2024-02-29,Bronze,Call,2024.0,2.0,1.0
4322,Johannesburg,2024-07-20,Bronze,Whatsapp,2024.0,7.0,3.0
6873,Durban,2026-03-20,Silver,Email,2026.0,3.0,1.0
18122,Unknown,2021-02-12,Silver,Sms,2021.0,2.0,1.0
35259,Johannesburg,2021-04-09,Silver,Sms,2021.0,4.0,2.0
29375,Cape Town,2025-07-14,Bronze,Whatsapp,2025.0,7.0,3.0
221,Johannesburg,2024-12-31,Bronze,Email,2024.0,12.0,4.0
2022,Cape Town,2021-01-15,Silver,Whatsapp,2021.0,1.0,1.0
24789,Cape Town,2022-03-23,Silver,Sms,2022.0,3.0,1.0
31735,Johannesburg,2023-04-09,Silver,Email,2023.0,4.0,2.0
6170,Cape Town,2023-01-13,Silver,Email,2023.0,1.0,1.0
56004,Durban,2026-04-03,Silver,Call,2026.0,4.0,2.0
526,Unknown,2025-03-08,Bronze,Email,2025.0,3.0,1.0
32017,Unknown,2021-08-16,Bronze,Sms,2021.0,8.0,3.0
3719,Johannesburg,2023-01-11,Bronze,Whatsapp,2023.0,1.0,1.0
23628,Durban,2025-06-18,Bronze,Email,2025.0,6.0,2.0
33936,Unknown,2026-01-03,Gold,Whatsapp,2026.0,1.0,1.0
45642,Johannesburg,2025-06-26,Bronze,Whatsapp,2025.0,6.0,2.0
31753,Pretoria,2024-08-20,Silver,Email,2024.0,8.0,3.0
12910,Johannesburg,2023-06-20,Silver,Email,2023.0,6.0,2.0
34395,Cape Town,2022-09-17,Silver,Email,2022.0,9.0,3.0
15529,Cape Town,2021-07-19,Silver,Whatsapp,2021.0,7.0,3.0
34670,Johannesburg,2024-01-07,Silver,Call,2024.0,1.0,1.0
43086,Cape Town,2023-05-12,Bronze,Sms,2023.0,5.0,2.0
52589,Cape Town,2020-08-18,Gold,Whatsapp,2020.0,8.0,3.0
47579,Pretoria,2024-07-24,Silver,Email,2024.0,7.0,3.0
6692,Cape Town,2020-12-27,Silver,Whatsapp,2020.0,12.0,4.0
15504,Cape Town,2025-04-25,Gold,Whatsapp,2025.0,4.0,2.0
39418,Cape Town,2026-05-14,Silver,Call,2026.0,5.0,2.0
5052,Unknown,2025-04-20,Silver,Whatsapp,2025.0,4.0,2.0
22013,Unknown,2022-11-18,Gold,Whatsapp,2022.0,11.0,4.0
33317,Unknown,2023-06-22,Silver,Email,2023.0,6.0,2.0
47284,Johannesburg,2021-11-18,Silver,Call,2021.0,11.0,4.0
12022,Unknown,2022-05-18,Bronze,Whatsapp,2022.0,5.0,2.0
43294,Pretoria,2024-07-23,Silver,Email,2024.0,7.0,3.0
14187,Cape Town,2025-10-10,Bronze,Sms,2025.0,10.0,4.0
35755,Unknown,2024-03-01,Silver,Call,2024.0,3.0,1.0
12430,Pretoria,2022-04-21,Gold,Sms,2022.0,4.0,2.0
46652,Pretoria,2021-12-09,Bronze,Sms,2021.0,12.0,4.0
7729,Cape Town,2026-06-09,Gold,Whatsapp,2026.0,6.0,2.0
28480,Durban,2023-01-09,Bronze,Whatsapp,2023.0,1.0,1.0
53333,Durban,2023-03-12,Silver,Call,2023.0,3.0,1.0
22682,Durban,2026-02-01,Bronze,Call,2026.0,2.0,1.0
38070,Johannesburg,2023-02-26,Bronze,Call,2023.0,2.0,1.0
25503,Cape Town,2025-09-27,Bronze,Whatsapp,2025.0,9.0,3.0
26403,Cape Town,2026-05-01,Bronze,Whatsapp,2026.0,5.0,2.0
49568,Unknown,2022-02-02,Bronze,Call,2022.0,2.0,1.0
51356,Cape Town,2025-09-06,Silver,Email,2025.0,9.0,3.0
58516,Cape Town,2022-08-27,Silver,Whatsapp,2022.0,8.0,3.0
17070,Cape Town,2026-02-27,Bronze,Whatsapp,2026.0,2.0,1.0
32026,Cape Town,2023-12-10,Bronze,Whatsapp,2023.0,12.0,4.0
44152,Johannesburg,2023-02-12,Silver,Email,2023.0,2.0,1.0
40921,Johannesburg,2023-12-03,Bronze,Whatsapp,2023.0,12.0,4.0
47287,Durban,2025-08-26,Silver,Whatsapp,2025.0,8.0,3.0
49224,Unknown,2022-01-19,Silver,Email,2022.0,1.0,1.0
4280,Pretoria,2024-02-05,Bronze,Email,2024.0,2.0,1.0
28821,Cape Town,2022-05-03,Bronze,Whatsapp,2022.0,5.0,2.0
6545,Durban,2024-02-26,Silver,Sms,2024.0,2.0,1.0
42339,Johannesburg,2023-02-22,Bronze,Email,2023.0,2.0,1.0
5494,Pretoria,2021-12-15,Silver,Email,2021.0,12.0,4.0
45084,Durban,2021-10-26,Bronze,Whatsapp,2021.0,10.0,4.0
4914,Cape Town,2024-06-15,Gold,Whatsapp,2024.0,6.0,2.0
25435,Pretoria,2021-11-09,Silver,Whatsapp,2021.0,11.0,4.0
10393,Johannesburg,2023-01-07,Silver,Sms,2023.0,1.0,1.0
19365,Cape Town,2021-12-17,Silver,Email,2021.0,12.0,4.0
8088,Cape Town,2025-04-20,Silver,Email,2025.0,4.0,2.0
