customer_id,city,signup_date,customer_tier,prefered_contact_method
40150,Durban,6/26/2022,SILVER,whatsapp
27810, cape town ,7/20/2022,Silver,whatsapp
3295,Cape Town,29/11/2025,Bronze,Whatsapp
53385,Pretoria,4/20/2026,Bronze, EMAIL 
17644,Durban,10/13/2021,SILVER,call
27653,Pretoria,17/01/2025,Gold,Whatsapp
32410,Durban,9/12/2024,Gold,call
7283, NULL ,10/22/2022,Bronze,whatsapp
55676,Pretoria,9/15/2023,Silver, EMAIL 
37295,Johannesburg,1/18/2024,Silver,sms
19734,Johannesburg,23/10/2021,Gold,email
53549,Pretoria,8/6/2025,NULL,Whatsapp
47099,Pretoria,9/11/2021,NULL,call
46063,Pretoria,8/6/2025,Gold,call
7593,Durban,1/11/2024,Bronze,Whatsapp
49724,Cape Town,10/16/2024,Silver,sms
12028,Johannesburg,10/18/2022,SILVER,Whatsapp
10581, cape town ,2/22/2025,NULL,whatsapp
21779,Pretoria,6/5/2021,SILVER,sms
29393,Johannesburg,8/20/2023,NULL,sms
51464,Johannesburg,2/7/2025,NULL,Whatsapp
44971,Johannesburg,1/4/2026,SILVER,call
9178,Johannesburg,8/25/2022,Bronze, EMAIL 
27281,Johannesburg,5/8/2023,SILVER,email
20448,Johannesburg,5/29/2022,Bronze,sms
40503,Johannesburg,4/22/2026,Gold,call
14209, cape town ,5/16/2026,SILVER,whatsapp
22544,Pretoria,4/21/2023,Gold,email
47263, NULL ,11/3/2025,Bronze,email
35282,Cape Town,12/17/2024,Bronze,sms
31679, NULL ,6/3/2023,NULL,Whatsapp
41504,Durban,1/27/2023,SILVER,sms
57485,Pretoria,1/5/2023,SILVER, EMAIL 
11799,Cape Town,6/1/2024,Gold,Whatsapp
31425,Pretoria,4/6/2024,SILVER, EMAIL 
47332,Johannesburg,29/06/2021,Silver,Whatsapp
49034, cape town ,5/6/2020,Bronze,email
725,Cape Town,9/30/2024,Silver,email
14836,Pretoria,8/17/2024,SILVER,whatsapp
10971, cape town ,13/08/2022,SILVER,sms
35880,Pretoria,5/6/2026,Gold, EMAIL 
36885, NULL ,10/3/2022,SILVER,sms
49159,Pretoria,8/6/2025,SILVER,Whatsapp
11923,Pretoria,8/2/2021,NULL, EMAIL 
45688,Johannesburg,1/27/2023,Silver,email
48691,Durban,10/17/2023,SILVER,whatsapp
47712, NULL ,8/8/2021,Bronze, EMAIL 
4985,Durban,9/1/2021,NULL,email
22713, NULL ,3/7/2021,NULL, EMAIL 
35912,Pretoria,20/04/2022,SILVER,Whatsapp
29777,Pretoria,3/17/2023,SILVER, EMAIL 
15222,Pretoria,12/10/2022,Silver,Whatsapp
5134, cape town ,28/01/2021,Bronze,sms
28461, NULL ,1/6/2025,Bronze,Whatsapp
49085,Pretoria,12/14/2022,SILVER,Whatsapp
8687,Pretoria,24/02/2023,Silver, EMAIL 
22569,Cape Town,3/17/2023,Silver,Whatsapp
40987,Johannesburg,4/6/2021,Silver,sms
24511,Durban,20/02/2023,NULL,Whatsapp
33711,Johannesburg,21/01/2023,Gold,Whatsapp
16041,Johannesburg,2/17/2022,NULL,sms
55494, cape town ,6/14/2023,SILVER,Whatsapp
47379, NULL ,3/3/2026,Silver,email
34938,Johannesburg,19/11/2024,Bronze,email
24854,Johannesburg,28/03/2021,Silver,call
13261, NULL ,8/31/2022,Silver,Whatsapp
10692,Cape Town,7/10/2022,Bronze,sms
2542,Pretoria,5/31/2023,NULL,whatsapp
1578,Pretoria,7/16/2021,NULL,email
7673,Cape Town,6/18/2023,NULL,whatsapp
2017, cape town ,4/8/2024,Silver,whatsapp
17670,Johannesburg,12/20/2022,Gold,email
31127,Pretoria,2/20/2025,Bronze, EMAIL 
21991,Cape Town,11/3/2022,Bronze, EMAIL 
34310, NULL ,11/20/2024,Silver,email
29460,Johannesburg,2/5/2021,SILVER, EMAIL 
13354,Cape Town,8/6/2025,SILVER,Whatsapp
10439,Johannesburg,2/4/2021,Silver,sms
5970,Cape Town,4/19/2026,Gold,whatsapp
4171,Pretoria,9/30/2025,Silver,sms
47457,Durban,5/15/2026,Silver, EMAIL 
57448,Cape Town,9/20/2025,Gold,Whatsapp
31793, NULL ,14/06/2026,SILVER,Whatsapp
5674, NULL ,18/06/2023,Gold, EMAIL 
58526,Pretoria,5/19/2021,Gold,call
52214,Cape Town,18/08/2024,Bronze,email
35295,Pretoria,11/6/2022,NULL,Whatsapp
35203,Johannesburg,8/3/2025,Silver,whatsapp
20650,Johannesburg,1/9/2024,Bronze,Whatsapp
7830, NULL ,14/07/2023,SILVER,sms
57412, cape town ,16/09/2021,Silver,email
37184,Johannesburg,28/06/2022,Silver,whatsapp
8266, NULL ,4/13/2024,Bronze,call
42594, NULL ,19/09/2021,Silver,Whatsapp
20655, NULL ,4/15/2022,NULL,Whatsapp
39999,Pretoria,11/6/2023,NULL,call
14171, NULL ,4/7/2023,NULL,Whatsapp
39995,Cape Town,2/8/2024,Silver,Whatsapp
10799,Johannesburg,9/14/2021,Gold,email
26003,Cape Town,14/06/2023,Silver, EMAIL 
46115,Cape Town,5/31/2025,Gold,Whatsapp
9103,Johannesburg,5/7/2023,Bronze,Whatsapp
54369, cape town ,3/31/2025,NULL,Whatsapp
54441,Durban,6/12/2022,SILVER,sms
2901,Pretoria,26/12/2021,NULL,email
21103,Pretoria,10/31/2024,Bronze,whatsapp
11561,Cape Town,22/01/2023,Bronze,call
41069,Cape Town,25/12/2022,NULL,Whatsapp
2828,Cape Town,23/03/2022,NULL,email
15426,Cape Town,1/28/2024,Bronze,sms
23107,Johannesburg,3/17/2025,Silver,Whatsapp
50087,Johannesburg,31/12/2023,Silver,call
45331,Johannesburg,3/11/2022,SILVER,Whatsapp
21897,Pretoria,4/14/2020,NULL,whatsapp
10388,Cape Town,7/21/2025,Gold,sms
23685, cape town ,20/07/2025,Gold, EMAIL 
29430, NULL ,7/11/2022,SILVER,Whatsapp
19792,Durban,3/12/2021,Gold,email
4351, NULL ,8/10/2023,Silver,Whatsapp
28222,Johannesburg,19/08/2024,Silver,sms
40227,Durban,31/08/2022,Bronze,Whatsapp
49507,Pretoria,12/18/2024,NULL,Whatsapp
58112,Cape Town,6/19/2026,NULL,Whatsapp
42299,Pretoria,4/1/2023,NULL,sms
5116,Johannesburg,25/09/2022,Gold,Whatsapp
42258, NULL ,5/22/2023,Silver,call
15517, cape town ,12/31/2025,NULL,call
45280,Johannesburg,2/22/2021,Gold, EMAIL 
13810,Durban,11/7/2025,Gold,sms
51850,Durban,12/28/2025,Silver,email
1354,Johannesburg,9/7/2021,Gold,call
45915, NULL ,9/4/2024,SILVER, EMAIL 
40636,Johannesburg,14/10/2025,SILVER,whatsapp
51549, NULL ,7/2/2022,Bronze,whatsapp
22651, cape town ,4/15/2022,SILVER,sms
54446, cape town ,9/20/2022,Silver,call
17606,Cape Town,1/8/2025,NULL,call
31675, NULL ,1/8/2023,Bronze,email
49734, cape town ,7/31/2021,Silver,call
5358,Johannesburg,13/07/2025,NULL,email
46347, cape town ,10/8/2022,Silver, EMAIL 
4592,Johannesburg,12/6/2022,Silver,email
25723,Johannesburg,3/10/2024,Gold,sms
5308, NULL ,26/12/2025,Silver,Whatsapp
45172, cape town ,8/4/2023,SILVER,email
5881,Durban,1/10/2022,SILVER,sms
4212,Pretoria,2/22/2023,Gold,Whatsapp
43631,Durban,10/8/2025,NULL,Whatsapp
12542,Pretoria,12/21/2022,NULL, EMAIL 
30054, cape town ,2/13/2022,NULL, EMAIL 
18295,Durban,22/07/2023,Silver,Whatsapp
46057, NULL ,8/1/2021,Silver,sms
54311,Cape Town,10/21/2025,SILVER, EMAIL 
17853,Johannesburg,12/16/2024,Bronze,Whatsapp
52114, cape town ,2/12/2024,Gold,whatsapp
44292,Durban,11/21/2022,Bronze,whatsapp
27630, NULL ,8/10/2024,Bronze,sms
19888, NULL ,4/17/2025,Gold,Whatsapp
36889,Durban,8/4/2025,Gold,whatsapp
16162, cape town ,7/2/2024,Bronze, EMAIL 
19740,Durban,12/21/2025,SILVER,email
23481,Johannesburg,12/26/2024,Gold, EMAIL 
31677,Johannesburg,6/9/2025,NULL, EMAIL 
56792, cape town ,4/25/2023,Gold,sms
30936,Johannesburg,7/1/2025,NULL,whatsapp
43882,Durban,1/8/2025,NULL,whatsapp
18210,Johannesburg,4/4/2024,NULL,Whatsapp
26647,Johannesburg,8/9/2025,Silver, EMAIL 
20635,Cape Town,4/17/2022,SILVER,whatsapp
12572,Cape Town,3/26/2025,Silver,Whatsapp
2993,Johannesburg,1/23/2026,Silver, EMAIL 
27033, NULL ,21/01/2026,Silver,Whatsapp
2633,Johannesburg,4/30/2026,Silver,Whatsapp
46668,Johannesburg,3/29/2023,Bronze,email
51007,Durban,10/16/2022,Bronze, EMAIL 
30661,Johannesburg,12/14/2024,SILVER, EMAIL 
24012,Durban,8/9/2025,Gold,sms
35286,Pretoria,3/9/2021,SILVER,call
19894, NULL ,10/7/2023,Gold,call
39717,Johannesburg,1/4/2023,Silver,sms
1160, cape town ,17/01/2021,Gold,Whatsapp
33500, cape town ,11/1/2025,Silver,call
22617, NULL ,2/7/2022,Silver,call
46341,Durban,12/3/2021,Silver,whatsapp
9173,Johannesburg,6/24/2023,NULL,call
31045, cape town ,6/1/2026,Silver, EMAIL 
7221,Johannesburg,18/09/2023,Gold,whatsapp
35722,Pretoria,4/30/2021,NULL, EMAIL 
40734,Pretoria,20/06/2022,Silver,Whatsapp
52012,Johannesburg,10/14/2025,Silver, EMAIL 
45207, NULL ,22/04/2025,SILVER,Whatsapp
9246, NULL ,4/17/2022,Bronze,Whatsapp
482,Durban,1/18/2024,Silver,call
51010, NULL ,12/30/2021,SILVER, EMAIL 
49399,Cape Town,3/9/2021,SILVER,email
54794,Johannesburg,4/20/2021,Bronze,email
26378,Johannesburg,3/12/2022,Bronze,email
2608,Cape Town,4/29/2025,Silver,sms
19947,Cape Town,18/06/2022,Bronze,sms
50244,Johannesburg,7/11/2023,Bronze,email
184, cape town ,2/25/2026,Bronze,Whatsapp
36678,Johannesburg,1/2/2021,Bronze,Whatsapp
10951, NULL ,12/1/2026,Bronze,Whatsapp
34442,Pretoria,2/25/2026,Bronze,sms
778,Cape Town,7/7/2023,NULL,Whatsapp
48075,Cape Town,25/11/2024,SILVER,Whatsapp
55105,Johannesburg,4/5/2023,Gold,Whatsapp
49126,Cape Town,3/24/2025,Silver,call
1968,Johannesburg,6/22/2026,Gold,whatsapp
34144,Johannesburg,15/07/2022,NULL,call
28479, cape town ,3/6/2024,SILVER,whatsapp
3227,Durban,11/21/2021,Silver,sms
22109,Cape Town,1/13/2022,Silver,Whatsapp
29544, NULL ,8/29/2025,Bronze,sms
18749,Pretoria,5/19/2023,NULL,sms
30040,Cape Town,10/3/2025,SILVER,Whatsapp
26641, cape town ,1/11/2022,Silver, EMAIL 
11637,Johannesburg,12/30/2024,Silver,whatsapp
25614, NULL ,25/12/2023,Bronze,Whatsapp
42483,Cape Town,1/5/2022,Silver,Whatsapp
15748, NULL ,3/1/2026,SILVER, EMAIL 
41797,Cape Town,4/20/2026,Gold,Whatsapp
25805,Johannesburg,3/3/2023,Gold,Whatsapp
22503,Johannesburg,18/08/2025,SILVER,sms
7084,Cape Town,5/3/2024,Silver,call
32115, cape town ,8/29/2024,Gold,whatsapp
41534,Johannesburg,9/24/2022,SILVER, EMAIL 
8581, cape town ,8/9/2023,Silver,Whatsapp
18550,Johannesburg,12/31/2023,SILVER,email
41223,Durban,4/13/2021,Gold,Whatsapp
37124,Johannesburg,6/9/2023,Silver,whatsapp
13654,Johannesburg,22/02/2021,Silver,Whatsapp
3486,Durban,3/10/2026,Silver,Whatsapp
14949,Cape Town,4/11/2023,NULL,call
47510,Pretoria,9/9/2023,Silver,sms
58223,Johannesburg,7/2/2023,Silver,email
16386, NULL ,11/23/2025,Silver, EMAIL 
38313,Pretoria,9/21/2024,Silver,call
36784,Johannesburg,7/20/2024,Gold,Whatsapp
35881,Cape Town,10/12/2022,Silver,Whatsapp
13786,Johannesburg,2/13/2022,SILVER,email
27310, cape town ,10/8/2022,Gold,sms
14318, NULL ,2/19/2025,NULL,email
34615, cape town ,3/16/2022,Bronze,Whatsapp
53924,Cape Town,6/18/2026,NULL,whatsapp
46572, NULL ,6/3/2020,NULL, EMAIL 
39077,Durban,9/10/2025,Bronze,whatsapp
42838,Cape Town,11/6/2025,SILVER,email
15180,Johannesburg,6/13/2023,Silver,call
6466, NULL ,7/22/2025,Gold,Whatsapp
56684, NULL ,5/1/2023,Bronze,Whatsapp
58511,Johannesburg,21/05/2023,Silver, EMAIL 
55486,Pretoria,5/6/2023,Silver,Whatsapp
24167,Durban,9/9/2024,Silver,call
22667, NULL ,3/25/2025,Silver,Whatsapp
25242,Cape Town,2/3/2024,SILVER,sms
44485,Pretoria,6/28/2024,Bronze,whatsapp
39329, cape town ,6/26/2024,Bronze, EMAIL 
47375, cape town ,2/7/2025,Silver,call
18509, NULL ,8/18/2024,Bronze,sms
56113,Cape Town,12/27/2024,Gold,email
38466,Johannesburg,6/29/2026,Silver,Whatsapp
4571,Cape Town,1/17/2026,Silver,whatsapp
48527,Pretoria,3/4/2022,Silver,email
12618,Pretoria,3/4/2025,NULL, EMAIL 
14693,Pretoria,2/16/2025,SILVER, EMAIL 
6747, cape town ,24/06/2022,NULL,Whatsapp
44886,Johannesburg,12/20/2021,Gold,call
50476,Pretoria,8/13/2023,SILVER,whatsapp
12328,Pretoria,1/2/2022,Silver,whatsapp
52771, NULL ,8/18/2022,NULL, EMAIL 
24953,Pretoria,19/01/2024,SILVER, EMAIL 
42286, NULL ,12/3/2025,Silver,Whatsapp
8980,Johannesburg,10/8/2022,Silver,sms
11991,Johannesburg,6/1/2026,Silver,email
301,Cape Town,2/28/2023,Silver, EMAIL 
23783, cape town ,2/7/2023,NULL, EMAIL 
42868,Johannesburg,9/8/2024,Silver,email
49948,Pretoria,8/12/2021,SILVER, EMAIL 
42767, NULL ,10/26/2020,Silver,email
19336, cape town ,4/5/2025,Gold,email
10254,Durban,2/10/2021,Gold,whatsapp
31852, NULL ,4/5/2024,Gold,sms
786,Durban,1/9/2021,Gold, EMAIL 
45565,Johannesburg,7/31/2025,NULL,Whatsapp
23094, NULL ,7/12/2022,Silver,whatsapp
22094,Cape Town,25/02/2024,Silver,email
54849,Johannesburg,2/5/2022,SILVER,email
18073,Cape Town,10/6/2023,Gold,Whatsapp
8229,Johannesburg,5/4/2023,SILVER,Whatsapp
22124, NULL ,11/3/2025,Bronze,Whatsapp
42642,Johannesburg,3/6/2022,Gold,whatsapp
21732,Pretoria,12/7/2024,Gold,Whatsapp
58655, NULL ,5/24/2026,Gold,sms
54639,Pretoria,9/29/2023,Silver, EMAIL 
38899, NULL ,9/15/2024,Bronze,Whatsapp
4525,Johannesburg,10/4/2024,Silver,Whatsapp
3268,Durban,4/16/2022,SILVER,Whatsapp
16934,Pretoria,10/27/2025,Silver,sms
25459,Johannesburg,5/26/2025,Silver,whatsapp
9477,Pretoria,28/08/2024,Silver,email
55916,Johannesburg,7/11/2021,Silver,sms
33335,Pretoria,11/29/2022,Silver,Whatsapp
16434,Pretoria,2/15/2021,SILVER,call
49346,Cape Town,8/3/2024,Bronze,call
14065,Johannesburg,6/8/2026,SILVER,call
47751,Johannesburg,12/13/2024,Gold,whatsapp
37199,Johannesburg,1/11/2022,Silver,Whatsapp
55766,Durban,1/6/2023,SILVER,email
9323,Johannesburg,12/21/2022,Bronze,Whatsapp
12089,Durban,8/24/2023,Silver,Whatsapp
58665, NULL ,19/01/2026,Bronze, EMAIL 
44523,Johannesburg,22/07/2022,Silver,email
11761,Cape Town,11/15/2023,SILVER,call
31796,Johannesburg,12/28/2024,Silver,Whatsapp
19127,Durban,20/05/2021,Gold,Whatsapp
58281,Johannesburg,1/26/2025,Gold,email
32608, NULL ,5/20/2021,NULL,sms
7583,Cape Town,4/11/2021,Bronze,sms
19347,Johannesburg,5/8/2023,Silver,Whatsapp
23509,Johannesburg,4/17/2022,Silver,sms
36530,Durban,6/15/2026,Bronze,Whatsapp
53240, cape town ,9/14/2021,Bronze,whatsapp
34115, NULL ,22/02/2024,NULL,whatsapp
10333,Cape Town,22/03/2023,Bronze,call
13303,Johannesburg,8/4/2021,NULL,Whatsapp
6,Johannesburg,3/26/2022,Silver,Whatsapp
21738,Pretoria,5/1/2024,NULL,sms
27747, NULL ,7/27/2024,Silver,email
15255,Johannesburg,3/23/2021,Silver,sms
13189,Cape Town,17/12/2025,NULL,Whatsapp
21570, cape town ,5/7/2025,SILVER,call
24734, cape town ,5/1/2026,NULL,call
12856,Johannesburg,8/14/2024,Gold, EMAIL 
34453, cape town ,5/3/2022,Gold,sms
53146,Cape Town,8/21/2025,Silver,email
36117,Johannesburg,6/7/2024,Silver,email
31886,Johannesburg,25/01/2023,Bronze,whatsapp
14767,Durban,4/6/2025,SILVER,Whatsapp
32756, NULL ,5/30/2026,SILVER,Whatsapp
5356,Johannesburg,6/13/2022,NULL,call
22874,Johannesburg,2/17/2023,Silver,Whatsapp
12279,Cape Town,12/16/2025,Gold,Whatsapp
54378,Pretoria,18/11/2022,Silver,call
48709,Pretoria,12/2/2024,Silver, EMAIL 
52188,Durban,10/13/2021,Silver,email
38687,Pretoria,2/1/2026,Silver,Whatsapp
13282, NULL ,1/5/2026,Silver,email
17975,Johannesburg,28/04/2021,NULL,sms
50567,Johannesburg,4/8/2024,Bronze,whatsapp
31767,Pretoria,22/07/2023,Bronze, EMAIL 
2316,Johannesburg,1/12/2021,Bronze, EMAIL 
33245,Johannesburg,1/26/2025,NULL,whatsapp
27135,Johannesburg,1/29/2025,Bronze,whatsapp
41869,Pretoria,11/16/2023,NULL,Whatsapp
41431,Pretoria,24/07/2023,Silver,whatsapp
26872,Cape Town,8/4/2022,Silver,email
52764,Durban,5/24/2023,Bronze,email
45392, cape town ,30/07/2021,Silver,Whatsapp
32090, NULL ,6/10/2022,Silver,Whatsapp
2317,Pretoria,20/07/2023,Bronze,sms
9170,Johannesburg,7/23/2022,Silver,email
19607, NULL ,11/22/2021,SILVER,sms
8083, cape town ,10/31/2021,Bronze,Whatsapp
32631, cape town ,11/1/2025,Bronze,whatsapp
28296,Johannesburg,30/10/2025,NULL,Whatsapp
31914,Johannesburg,12/27/2021,Gold,call
36780,Johannesburg,10/15/2025,SILVER, EMAIL 
8751,Johannesburg,2/14/2023,Bronze, EMAIL 
15402, NULL ,6/25/2025,Silver,email
52370, cape town ,5/10/2021,Gold,call
45550,Pretoria,2/3/2023,Silver,whatsapp
55735,Pretoria,11/21/2025,Silver, EMAIL 
328,Johannesburg,4/20/2021,NULL,email
40231,Pretoria,3/26/2025,Bronze,call
48635,Johannesburg,21/07/2023,SILVER,sms
22470,Durban,16/05/2021,Silver,whatsapp
19520,Pretoria,27/03/2024,SILVER,sms
3500,Pretoria,3/23/2023,NULL,sms
51486, cape town ,12/13/2022,Gold,sms
16339,Pretoria,5/6/2023,NULL,Whatsapp
31653,Cape Town,10/27/2022,NULL,call
12327,Pretoria,1/15/2023,Bronze,whatsapp
26737,Pretoria,1/16/2022,Silver,Whatsapp
31659,Johannesburg,4/9/2025,SILVER,email
16091,Johannesburg,6/25/2024,NULL,sms
42797,Cape Town,5/21/2022,Gold,whatsapp
37729, NULL ,10/10/2024,Gold,whatsapp
38643,Durban,5/27/2025,SILVER,whatsapp
40946, NULL ,3/2/2021,SILVER,Whatsapp
17273,Pretoria,12/28/2022,SILVER,email
3765,Cape Town,6/3/2025,Bronze,sms
17457,Johannesburg,6/21/2026,SILVER,Whatsapp
5769,Cape Town,8/26/2025,SILVER, EMAIL 
38210,Johannesburg,12/7/2022,Silver,whatsapp
41952,Durban,3/30/2021,Silver,whatsapp
4912,Cape Town,8/17/2025,Silver, EMAIL 
50966, cape town ,3/7/2021,Silver,whatsapp
37706,Johannesburg,5/8/2021,SILVER, EMAIL 
50977,Pretoria,12/5/2023,Silver,whatsapp
23808,Johannesburg,3/8/2023,Bronze,Whatsapp
37868, NULL ,1/29/2023,Silver,Whatsapp
20221,Durban,2/27/2026,Silver,call
51848,Durban,24/03/2022,SILVER, EMAIL 
23279,Pretoria,4/8/2026,Silver,call
22506,Pretoria,3/28/2024,SILVER,call
22950,Cape Town,1/1/2026,Bronze,whatsapp
39774,Cape Town,16/11/2022,Silver,Whatsapp
35521,Cape Town,4/17/2023,Bronze,Whatsapp
43036,Durban,6/25/2023,Gold,sms
53399, NULL ,11/23/2024,Silver,Whatsapp
56248,Pretoria,4/3/2024,NULL,sms
11804,Cape Town,12/14/2024,Silver,sms
54497,Cape Town,7/23/2025,Bronze,whatsapp
35640,Durban,5/4/2021,SILVER,whatsapp
30235,Johannesburg,7/3/2023,Bronze, EMAIL 
15424,Cape Town,8/24/2021,NULL,email
55573,Johannesburg,8/31/2023,Silver,sms
42122,Cape Town,26/07/2021,NULL,whatsapp
20501,Cape Town,27/07/2021,SILVER,sms
42026, cape town ,6/18/2021,NULL,Whatsapp
44583,Johannesburg,3/15/2021,NULL,Whatsapp
35396,Cape Town,8/18/2021,SILVER,Whatsapp
14180,Pretoria,5/31/2026,Silver,whatsapp
33377, NULL ,2/20/2025,Silver,whatsapp
27729,Durban,9/15/2022,Silver, EMAIL 
18072,Pretoria,12/10/2024,Silver,call
3139, NULL ,7/19/2023,NULL,Whatsapp
31871,Johannesburg,7/14/2023,Silver,sms
14600,Pretoria,6/29/2025,Silver,call
28519,Pretoria,6/4/2025,Silver,email
6778,Cape Town,3/12/2025,NULL,Whatsapp
5735,Pretoria,4/11/2024,SILVER,Whatsapp
19377,Pretoria,3/4/2022,Bronze,sms
9096,Cape Town,2/8/2023,NULL, EMAIL 
27886, NULL ,2/24/2022,NULL,Whatsapp
54543,Cape Town,2/27/2022,Silver,whatsapp
11783,Johannesburg,3/15/2022,NULL,sms
33329,Pretoria,7/3/2023,NULL,Whatsapp
5853, cape town ,2/8/2026,NULL,Whatsapp
28115, NULL ,6/6/2024,Silver, EMAIL 
11233,Johannesburg,4/22/2026,Silver,call
50597,Johannesburg,9/27/2021,Silver, EMAIL 
43019,Johannesburg,9/1/2024,Gold,call
42351,Johannesburg,5/16/2026,Silver,whatsapp
13007,Pretoria,25/06/2024,SILVER,email
34452, cape town ,11/23/2023,SILVER,Whatsapp
42684,Pretoria,6/20/2021,SILVER,whatsapp
8608,Cape Town,5/10/2021,Silver,call
20889,Pretoria,6/13/2020,SILVER,Whatsapp
36224, NULL ,8/20/2022,SILVER,call
30904,Cape Town,2/9/2025,Silver,whatsapp
8888,Durban,7/30/2022,Silver,sms
58183,Durban,3/10/2025,NULL,email
27670,Johannesburg,9/30/2021,Bronze,Whatsapp
48535,Johannesburg,1/21/2025,Gold,sms
25463, cape town ,31/05/2022,Bronze,sms
56429,Pretoria,14/09/2021,Silver, EMAIL 
25549, NULL ,3/9/2021,Bronze, EMAIL 
52413, NULL ,1/10/2024,Silver, EMAIL 
1693,Cape Town,9/29/2024,Silver, EMAIL 
25888,Durban,2/26/2022,Gold,Whatsapp
1016,Durban,12/1/2024,Silver,Whatsapp
2119,Pretoria,6/24/2023,Gold,whatsapp
46934,Pretoria,9/27/2023,Bronze,email
6551, cape town ,8/31/2022,SILVER, EMAIL 
11462,Johannesburg,12/10/2023,SILVER,call
56265, cape town ,1/19/2022,Gold,Whatsapp
17114, NULL ,15/03/2022,Silver,Whatsapp
30032,Pretoria,7/3/2025,Bronze,sms
46546,Pretoria,9/23/2025,Silver, EMAIL 
1583,Johannesburg,12/12/2021,Silver,sms
33456, NULL ,12/3/2024,SILVER,sms
24446,Cape Town,3/15/2021,SILVER,sms
42319,Durban,9/11/2022,Silver, EMAIL 
52665,Johannesburg,4/8/2023,SILVER,sms
29108, cape town ,12/6/2026,SILVER,Whatsapp
15920,Pretoria,9/24/2022,SILVER,sms
50419, NULL ,4/18/2022,NULL,sms
46459,Johannesburg,4/28/2026,SILVER,whatsapp
4890,Durban,8/17/2024,Gold,whatsapp
32632,Pretoria,3/20/2023,Silver,Whatsapp
52268,Cape Town,3/18/2025,SILVER, EMAIL 
32467, cape town ,3/7/2023,Bronze,Whatsapp
31635,Cape Town,2/18/2024,Silver,call
14993,Pretoria,4/2/2026,Gold, EMAIL 
24224,Johannesburg,2/6/2024,Silver,sms
4614, cape town ,1/2/2023,SILVER,Whatsapp
52071,Johannesburg,11/11/2023,NULL,Whatsapp
41731,Johannesburg,22/07/2025,SILVER,Whatsapp
30337,Johannesburg,2/23/2023,Gold,call
32995,Cape Town,18/11/2021,NULL,email
11115,Johannesburg,6/11/2026,Gold,whatsapp
33064, NULL ,9/16/2024,NULL,whatsapp
28268, cape town ,10/10/2025,Silver,whatsapp
57595, NULL ,2/1/2022,SILVER,Whatsapp
46447, cape town ,13/05/2021,Silver,Whatsapp
42694, NULL ,10/25/2024,SILVER,Whatsapp
43465, cape town ,14/01/2026,SILVER,email
39879,Cape Town,13/02/2021,SILVER,call
3585,Pretoria,5/21/2022,SILVER,whatsapp
14984,Pretoria,9/1/2025,NULL,whatsapp
50308,Cape Town,8/10/2021,NULL,Whatsapp
49004,Pretoria,7/29/2024,Gold,sms
6337,Durban,10/11/2024,SILVER,Whatsapp
49304, cape town ,9/5/2023,Bronze,Whatsapp
26522, cape town ,23/05/2026,Silver,call
32743,Durban,18/09/2024,SILVER,whatsapp
34186,Pretoria,27/05/2023,Silver,sms
51291,Johannesburg,10/4/2022,Silver,whatsapp
56621,Cape Town,29/08/2024,Gold,Whatsapp
33987, cape town ,8/24/2021,Bronze,Whatsapp
50417,Cape Town,22/12/2023,Silver,Whatsapp
34275,Durban,20/08/2022,Silver,email
18512,Cape Town,21/05/2025,Silver,email
35996, NULL ,8/21/2021,Silver,Whatsapp
6378,Pretoria,1/18/2023,NULL,whatsapp
49601,Pretoria,12/17/2020,SILVER,Whatsapp
16998, cape town ,7/20/2025,NULL,email
52836, cape town ,4/30/2024,Gold, EMAIL 
57034, cape town ,9/12/2025,NULL,email
32423,Cape Town,8/4/2021,SILVER,whatsapp
20754, cape town ,6/16/2026,Silver,sms
6390,Pretoria,4/24/2021,Bronze,call
52895,Pretoria,5/6/2022,Silver,sms
29047,Durban,28/03/2024,Silver,whatsapp
50925, NULL ,4/29/2024,Bronze,whatsapp
7007,Johannesburg,5/3/2024,NULL,Whatsapp
50881,Pretoria,5/10/2023,Bronze,call
11511,Pretoria,3/6/2021,SILVER,Whatsapp
11454, NULL ,13/01/2023,Silver,Whatsapp
13524, cape town ,12/9/2025,SILVER,Whatsapp
8851,Pretoria,7/17/2025,Silver,email
46243,Cape Town,4/8/2021,SILVER, EMAIL 
49087,Johannesburg,27/05/2022,NULL, EMAIL 
49824,Pretoria,7/11/2022,Silver,email
16780,Durban,12/10/2025,Silver,sms
47061,Cape Town,27/04/2021,Bronze,email
7860,Johannesburg,26/04/2023,SILVER,whatsapp
25975,Pretoria,12/9/2023,SILVER,email
38838,Cape Town,8/16/2021,NULL, EMAIL 
42626,Pretoria,28/04/2026,Silver, EMAIL 
35084,Johannesburg,5/4/2024,Silver,whatsapp
45248, cape town ,20/02/2024,Gold,call
3861, NULL ,22/10/2024,NULL,call
36497,Pretoria,9/24/2025,NULL,call
30897, NULL ,5/3/2022,SILVER, EMAIL 
34008,Cape Town,25/04/2025,Bronze,email
34330,Pretoria,4/6/2024,SILVER,Whatsapp
13370, cape town ,12/6/2021,Gold,whatsapp
16565,Pretoria,9/3/2024,SILVER,whatsapp
13246,Johannesburg,3/26/2026,Silver,email
52015,Johannesburg,11/7/2023,SILVER,sms
30346,Durban,4/29/2022,NULL,sms
29027, cape town ,12/25/2023,SILVER,Whatsapp
45221,Durban,8/9/2025,Silver,Whatsapp
3931,Cape Town,25/08/2023,Silver,whatsapp
