order_id,customer_id,product_id,order_date,quantity,order_rating,customers_id
76913,58940,P0076,1/9/2024,1,3,
76914,7644,P0179,7/3/2022,6,3,
76915,4062,P0141,2/10/2021,4,5,
76916,959,P0083,7/10/2025,9,2,
76917,55346,P0035,10/14/2023,3,5,
76918,14361,P0107,9/3/2024,4,4,
76919,34782,P0014,13/07/2022,10,2,
76920,47114,P0149,3/3/2023,5,2,
76921,35948,P0054,12/8/2023,4,1,
76922,27904,P0078,12/21/2024,1,4,
76923,45634,P0163,11/5/2023,10,1,
76924,3104,P0076,2/13/2023,5,5,
76925,5014,P0149,28/04/2022,3,4,
76926,49758,P0153,2/7/2025,4,2,
76927,40169,P0069,1/1/2021,5,3,
76928,50725,P0044,23/01/2026,1,5,
76929,34594,P0155,1/27/2021,6,2,
76930,4921,P0143,5/12/2025,10,2,
76931,10407,P0124,4/30/2022,5,2,
76932,31752,P0037,6/12/2023,2,1,
76933,12698,P0102,1/23/2026,2,2,
76934,38946,P0088,6/19/2022,8,4,
76935,30204,P0048,7/20/2023,5,1,
76936,19865,P0069,6/18/2024,8,5,
76937,48351,P0023,11/24/2022,6,5,
76938,16758,P0187,11/7/2021,3,3,
76939,4468,P0171,3/20/2026,8,1,
76940,58005,P0053,4/24/2022,1,4,
76941,35899,P0117,9/4/2021,2,5,
76942,40293,P0023,4/19/2021,3,2,
76943,42801,P0183,6/22/2022,3,4,
76944,55558,P0105,11/10/2025,10,1,
76945,52181,P0196,10/30/2024,6,3,
76946,32051,P0100,2/11/2021,1,4,
76947,21663,P0119,3/8/2022,6,2,
76948,11131,P0057,6/9/2024,4,1,
76949,18685,P0141,4/15/2021,6,1,
76950,2302,P0038,5/1/2022,3,5,
76951,18906,P0101,10/26/2021,2,4,
76952,45497,P0170,12/24/2025,10,2,
76953,34842,P0190,20/05/2025,9,2,
76954,29313,P0064,10/21/2024,1,3,
76955,37813,P0125,12/14/2022,1,1,
76956,716,P0049,5/11/2022,6,5,
76957,19681,P0135,4/3/2021,9,4,
76958,46122,P0072,1/8/2022,10,2,
76959,19633,P0061,4/11/2026,7,5,
76960,30704,P0007,11/25/2022,10,2,
76961,18846,P0084,4/24/2022,5,5,
76962,2118,P0124,5/18/2023,9,1,
76963,31218,P0142,6/17/2022,5,1,
76964,3912,P0124,7/25/2025,7,5,
76965,56294,P0140,6/17/2024,5,2,
76966,55425,P0065,6/5/2022,2,1,
76967,33461,P0167,12/13/2022,2,3,
76968,42649,P0104,9/11/2024,8,2,
76969,16401,P0192,10/29/2022,3,1,
76970,31637,P0190,12/1/2022,4,1,
76971,57154,P0120,1/23/2021,8,2,
76972,41936,P0115,10/6/2021,3,2,
76973,56869,P0184,1/6/2026,3,4,
76974,52516,P0119,20/07/2022,9,4,
76975,46457,P0110,3/22/2022,7,3,
76976,44367,P0056,1/11/2023,7,2,
76977,46374,P0146,7/30/2023,2,2,
76978,4330,P0005,4/10/2023,4,2,
76979,20771,P0182,5/22/2023,2,2,
76980,40538,P0140,21/11/2022,10,4,
76981,49683,P0186,12/11/2023,8,1,
76982,49924,P0008,15/12/2022,9,2,
76983,33235,P0091,10/4/2026,8,4,
76984,26924,P0019,5/15/2024,9,4,
76985,6752,P0030,6/19/2025,10,3,
76986,28605,P0042,21/05/2024,9,3,
76987,41585,P0119,11/22/2021,9,1,
76988,5992,P0169,13/08/2022,2,2,
76989,49699,P0004,4/28/2026,1,5,
76990,54570,P0163,1/25/2021,3,1,
76991,41278,P0153,28/12/2022,8,5,
76992,42507,P0007,6/18/2022,3,2,
76993,18362,P0067,2/27/2026,1,1,
76994,16165,P0075,11/12/2024,10,4,
76995,58874,P0167,8/29/2022,2,3,
76996,18107,P0182,7/6/2021,6,1,
76997,40431,P0163,26/08/2021,5,5,
76998,54785,P0123,6/11/2024,8,5,
76999,2066,P0068,3/3/2022,9,2,
77000,45906,P0140,5/16/2021,4,2,
77001,19849,P0054,1/21/2026,5,5,
77002,2019,P0161,30/11/2023,7,2,
77003,10216,P0039,9/20/2022,3,2,
77004,20223,P0179,5/2/2022,2,2,
77005,11898,P0193,2/19/2026,2,3,
77006,24181,P0114,4/19/2021,4,3,
77007,30165,P0082,4/21/2024,5,2,
77008,31214,P0020,3/6/2022,5,2,
77009,22224,P0010,4/14/2022,4,3,
77010,15010,P0149,1/10/2023,4,4,
77011,4326,P0098,14/11/2021,1,3,
77012,50719,P0050,9/14/2025,5,4,
77013,13429,P0151,6/1/2023,3,5,
77014,42307,P0097,17/05/2023,9,1,
77015,46394,P0015,8/6/2025,5,4,
77016,17763,P0058,20/10/2022,6,5,
77017,12828,P0089,8/11/2021,2,1,
77018,42343,P0036,8/29/2023,4,5,
77019,43277,P0135,3/2/2023,4,5,
77020,17937,P0051,6/27/2023,6,1,
77021,28717,P0005,1/8/2025,5,4,
77022,7801,P0132,3/15/2021,2,5,
77023,14843,P0027,12/28/2021,4,1,
77024,15462,P0199,1/14/2022,7,4,
77025,31282,P0044,1/5/2022,2,2,
77026,22500,P0126,2/3/2024,2,2,
77027,20126,P0020,2/25/2023,3,5,
77028,20934,P0026,12/7/2024,6,1,
77029,46882,P0008,30/03/2022,10,1,
77030,32725,P0072,5/22/2021,2,4,
77031,38581,P0085,1/4/2025,4,4,
77032,6291,P0170,10/8/2025,4,3,
77033,30863,P0172,15/02/2024,3,4,
77034,860,P0077,11/8/2023,4,4,
77035,39691,P0094,1/18/2022,7,5,
77036,55692,P0119,16/08/2022,10,2,
77037,48560,P0026,10/1/2025,2,2,
77038,57005,P0113,7/24/2025,3,4,
77039,34161,P0011,30/07/2022,1,1,
77040,48509,P0095,11/7/2024,5,1,
77041,39125,P0006,10/20/2025,8,5,
77042,2088,P0123,11/9/2023,3,1,
77043,8293,P0070,19/08/2024,5,5,
77044,9330,P0104,6/20/2026,2,3,
77045,1241,P0153,12/24/2025,3,1,
77046,22072,P0072,6/5/2026,10,4,
77047,2064,P0152,17/02/2021,10,3,
77048,44010,P0158,9/17/2022,1,4,
77049,44842,P0161,9/5/2023,1,5,
77050,57287,P0107,12/31/2022,5,2,
77051,24375,P0017,9/14/2025,10,1,
77052,56091,P0110,4/23/2022,9,3,
77053,56103,P0181,3/8/2026,1,1,
77054,1047,P0118,10/8/2021,6,4,
77055,50313,P0084,10/22/2021,8,1,
77056,51963,P0186,23/08/2022,4,4,
77057,32957,P0197,11/8/2024,6,5,
77058,21031,P0095,5/25/2024,2,1,
77059,21361,P0164,8/27/2022,7,2,
77060,34333,P0158,6/16/2026,7,4,
77061,22239,P0195,2/5/2024,9,3,
77062,18907,P0182,4/10/2024,9,1,
77063,53188,P0051,8/25/2024,10,3,
77064,53586,P0047,9/8/2022,6,2,
77065,34926,P0141,2/4/2021,10,2,
77066,54116,P0047,20/05/2025,7,3,
77067,11831,P0115,5/21/2026,7,3,
77068,16002,P0027,7/4/2026,7,1,
77069,18989,P0089,2/2/2021,4,5,
77070,29317,P0020,17/09/2023,3,2,
77071,10916,P0052,9/14/2023,3,2,
77072,14446,P0167,8/22/2024,10,4,
77073,36693,P0176,29/01/2024,3,4,
77074,7444,P0086,4/23/2022,1,2,
77075,58201,P0067,12/19/2022,5,1,
77076,23319,P0125,2/3/2022,1,1,
77077,54744,P0026,1/6/2025,2,3,
77078,37285,P0020,10/7/2023,10,4,
77079,24432,P0067,5/28/2021,7,1,
77080,43445,P0140,7/1/2021,4,2,
77081,29098,P0020,1/25/2025,7,2,
77082,38371,P0014,1/9/2021,5,3,
77083,32370,P0067,8/9/2022,3,3,
77084,11392,P0143,1/1/2021,7,4,
77085,44170,P0027,8/16/2023,7,4,
77086,33058,P0071,4/5/2022,8,4,
77087,54064,P0024,1/13/2025,3,1,
77088,25131,P0154,1/21/2024,4,4,
77089,48229,P0024,12/29/2022,9,1,
77090,26715,P0122,5/30/2025,1,1,
77091,8742,P0030,10/20/2024,1,4,
77092,46826,P0077,1/30/2023,1,3,
77093,46518,P0174,5/14/2022,9,3,
77094,49228,P0163,6/6/2025,6,5,
77095,37089,P0006,11/5/2024,7,2,
77096,15644,P0153,11/30/2024,2,2,
77097,40790,P0193,1/19/2025,8,4,
77098,16248,P0167,9/28/2024,8,5,
77099,9417,P0190,22/12/2022,4,5,
77100,10815,P0139,6/12/2026,8,4,
77101,25236,P0151,1/27/2024,7,1,
77102,53196,P0037,11/26/2021,6,2,
77103,14333,P0032,5/1/2026,10,3,
77104,45807,P0044,2/10/2025,2,4,
77105,6865,P0136,3/29/2021,6,5,
77106,36994,P0135,7/16/2023,9,4,
77107,49788,P0098,2/16/2023,5,5,
77108,52661,P0039,7/12/2023,3,1,
77109,52955,P0029,21/11/2022,9,3,
77110,55916,P0163,23/05/2026,1,5,
77111,33420,P0016,10/11/2022,8,5,
77112,2583,P0180,10/19/2024,9,4,
77113,41771,P0167,2/8/2026,6,2,
77114,2761,P0035,3/20/2025,10,2,
77115,23848,P0105,6/19/2022,8,2,
77116,55663,P0065,7/11/2025,1,4,
77117,23364,P0062,11/1/2025,5,1,
77118,14877,P0088,28/02/2026,7,5,
77119,42301,P0021,8/11/2023,4,4,
77120,34556,P0056,5/26/2024,9,4,
77121,52390,P0152,2/17/2023,7,2,
77122,8263,P0128,4/29/2026,1,5,
77123,6382,P0195,3/30/2024,1,5,
77124,10047,P0005,9/16/2025,5,4,
77125,12036,P0075,4/9/2022,6,1,
77126,23875,P0136,10/19/2023,3,5,
77127,19508,P0039,7/7/2024,6,2,
77128,24408,P0081,4/23/2023,1,4,
77129,52475,P0161,10/15/2021,2,2,
77130,7816,P0004,7/2/2024,9,1,
77131,8121,P0129,8/11/2022,6,4,
77132,25451,P0006,4/11/2023,7,1,
77133,56894,P0141,1/24/2023,4,1,
77134,10456,P0096,29/06/2024,8,1,
77135,46856,P0173,1/1/2021,8,3,
77136,22953,P0156,8/19/2025,10,1,
77137,58696,P0053,9/6/2023,2,3,
77138,993,P0033,12/6/2021,9,4,
77139,31543,P0009,25/06/2026,7,1,
77140,1732,P0017,10/19/2024,5,3,
77141,14110,P0187,12/4/2022,2,3,
77142,58094,P0024,21/08/2022,1,2,
77143,30258,P0091,18/10/2025,6,5,
77144,37918,P0175,10/18/2024,8,1,
77145,36254,P0146,3/8/2021,8,3,
77146,6533,P0103,12/16/2021,2,1,
77147,30164,P0010,4/8/2025,3,3,
77148,32114,P0147,21/12/2022,4,2,
77149,9280,P0022,12/21/2024,7,4,
77150,55610,P0198,6/1/2021,7,2,
77151,47902,P0141,5/1/2021,3,3,
77152,10340,P0062,4/11/2024,4,2,
77153,32655,P0076,12/11/2021,6,3,
77154,28848,P0046,1/5/2026,7,5,
77155,46524,P0159,4/8/2023,6,1,
77156,33373,P0011,9/21/2021,2,3,
77157,1150,P0101,11/28/2023,1,5,
77158,54452,P0131,9/5/2025,6,4,
77159,24106,P0169,26/07/2022,1,1,
77160,56073,P0156,4/10/2025,10,2,
77161,7919,P0036,7/21/2023,9,1,
77162,57746,P0013,7/21/2021,4,1,
77163,21210,P0162,4/7/2024,4,1,
77164,58747,P0016,3/19/2026,10,3,
77165,15793,P0049,6/12/2023,5,5,
77166,20385,P0073,12/7/2025,7,4,
77167,45466,P0113,3/10/2025,3,1,
77168,3378,P0034,12/13/2024,4,1,
77169,12973,P0004,10/6/2024,7,1,
77170,57178,P0160,18/02/2022,6,2,
77171,24101,P0172,5/31/2024,1,3,
77172,20571,P0003,10/17/2022,8,3,
77173,34896,P0137,22/06/2025,10,2,
77174,45111,P0056,16/08/2025,6,2,
77175,26312,P0019,12/29/2023,1,5,
77176,8458,P0027,17/02/2021,5,1,
77177,40558,P0169,9/17/2022,1,4,
77178,32105,P0090,19/03/2023,3,1,
77179,40774,P0174,4/11/2023,8,1,
77180,58064,P0112,3/27/2026,5,4,
77181,16822,P0028,4/23/2021,4,1,
77182,47445,P0182,11/26/2023,6,4,
77183,23271,P0069,8/17/2024,4,4,
77184,53793,P0083,3/3/2025,4,2,
77185,36281,P0059,5/22/2026,10,5,
77186,11698,P0154,1/12/2025,3,4,
77187,30556,P0076,5/19/2024,3,2,
77188,13040,P0125,11/13/2022,2,5,
77189,51407,P0050,5/20/2025,5,1,
77190,28330,P0066,8/5/2025,2,1,
77191,22826,P0072,12/12/2023,6,1,
77192,11273,P0178,25/04/2026,3,5,
77193,38972,P0196,11/22/2023,4,5,
77194,48933,P0159,24/11/2021,3,2,
77195,13251,P0101,1/18/2025,2,5,
77196,7230,P0077,7/6/2025,8,4,
77197,17798,P0135,9/12/2024,3,5,
77198,191,P0092,8/25/2024,2,3,
77199,4872,P0048,11/7/2023,7,4,
77200,24814,P0195,24/05/2025,10,4,
77201,42623,P0099,12/2/2024,4,4,
77202,26496,P0146,8/10/2023,4,3,
77203,18548,P0010,5/23/2023,3,2,
77204,18465,P0119,2/14/2022,10,1,
77205,49909,P0025,13/03/2023,8,1,
77206,32014,P0147,23/03/2024,8,2,
77207,45725,P0125,27/10/2025,9,3,
77208,8260,P0077,9/2/2023,6,5,
77209,5225,P0164,9/15/2021,10,5,
77210,17247,P0152,7/2/2023,6,3,
77211,5697,P0105,3/20/2025,5,2,
77212,27532,P0036,12/10/2024,2,2,
77213,25775,P0044,6/10/2023,2,2,
77214,53765,P0103,4/10/2024,7,2,
77215,27862,P0071,2/24/2026,6,1,
77216,26051,P0105,6/28/2022,7,1,
77217,28098,P0075,7/18/2024,4,2,
77218,2658,P0041,20/02/2025,5,1,
77219,15027,P0185,8/15/2022,7,3,
77220,6683,P0141,9/9/2025,8,5,
77221,31087,P0163,5/3/2021,5,2,
77222,55735,P0021,8/23/2021,9,1,
77223,35985,P0074,4/24/2023,9,1,
77224,25974,P0098,10/31/2021,4,3,
77225,38634,P0103,10/8/2025,1,3,
77226,49828,P0148,7/3/2023,3,3,
77227,37412,P0050,3/30/2023,7,3,
77228,18932,P0017,9/26/2023,3,5,
77229,48407,P0102,11/29/2023,4,1,
77230,35560,P0088,6/16/2023,10,5,
77231,29561,P0086,5/22/2026,5,5,
77232,14488,P0192,5/29/2025,1,5,
77233,21246,P0107,8/28/2024,9,1,
77234,3990,P0172,6/27/2023,3,4,
77235,27434,P0188,2/27/2025,10,2,
77236,49789,P0111,12/7/2022,9,3,
77237,33712,P0178,21/03/2022,1,2,
77238,26968,P0071,7/5/2026,7,3,
77239,46731,P0088,23/11/2021,10,4,
77240,25091,P0003,8/14/2021,3,5,
77241,9704,P0022,19/06/2023,9,2,
77242,53659,P0042,20/08/2023,5,4,
77243,41548,P0173,18/12/2024,8,2,
77244,11313,P0041,20/10/2024,3,1,
77245,15628,P0087,10/8/2021,10,2,
77246,22618,P0152,3/25/2022,10,5,
77247,46486,P0002,17/08/2021,9,2,
77248,23153,P0105,22/09/2021,3,5,
77249,35795,P0098,18/03/2024,8,2,
77250,32658,P0095,28/07/2022,5,2,
77251,41373,P0028,3/27/2022,2,4,
77252,57092,P0089,17/02/2021,7,4,
77253,54800,P0018,8/9/2024,5,3,
77254,34200,P0126,6/2/2021,2,1,
77255,19708,P0193,12/15/2022,6,2,
77256,47455,P0079,12/9/2022,3,1,
77257,1113,P0048,3/15/2024,6,5,
77258,44451,P0093,6/5/2025,6,3,
77259,3023,P0159,29/09/2022,7,5,
77260,32036,P0182,8/22/2022,1,4,
77261,38558,P0159,13/04/2025,8,4,
77262,50289,P0118,14/06/2024,2,1,
77263,5543,P0176,11/16/2022,4,1,
77264,33995,P0089,6/10/2025,2,1,
77265,10907,P0003,9/14/2025,5,1,
77266,51946,P0053,12/1/2024,9,2,
77267,1218,P0186,3/28/2025,9,3,
77268,23142,P0009,7/11/2023,3,3,
77269,19726,P0114,11/25/2023,8,2,
77270,44306,P0035,3/2/2025,6,5,
77271,3506,P0197,7/29/2024,6,5,
77272,49582,P0005,9/2/2025,3,5,
77273,31228,P0177,3/18/2021,2,1,
77274,48399,P0042,7/14/2025,5,3,
77275,7466,P0157,9/1/2023,8,2,
77276,41343,P0035,6/27/2021,6,3,
77277,1991,P0127,10/2/2025,3,2,
77278,26260,P0129,25/06/2022,4,4,
77279,8643,P0033,29/04/2025,8,5,
77280,3633,P0005,4/17/2024,3,1,
77281,42488,P0185,8/10/2021,2,5,
77282,12686,P0040,6/20/2024,1,5,
77283,46128,P0179,4/6/2026,5,1,
77284,57431,P0198,10/31/2023,2,5,
77285,12688,P0049,8/3/2025,3,2,
77286,41255,P0157,8/24/2025,8,3,
77287,51049,P0114,22/05/2022,3,1,
77288,17347,P0032,12/13/2024,8,1,
77289,48979,P0044,3/30/2024,1,4,
77290,44628,P0180,3/12/2021,5,3,
77291,29062,P0179,2/10/2023,7,2,
77292,52199,P0053,13/01/2023,3,3,
77293,21858,P0041,8/29/2023,4,5,
77294,3720,P0053,3/16/2021,10,1,
77295,44896,P0184,8/5/2023,2,2,
77296,32096,P0067,27/02/2024,1,2,
77297,43876,P0162,19/10/2022,1,1,
77298,55065,P0181,9/10/2023,1,2,
77299,36302,P0103,10/22/2025,2,3,
77300,42474,P0063,19/06/2021,5,5,
77301,36188,P0001,12/13/2025,3,3,
77302,55372,P0184,4/11/2023,9,4,
77303,21286,P0198,9/16/2025,4,3,
77304,575,P0146,11/12/2021,2,5,
77305,51996,P0070,5/12/2024,7,5,
77306,52156,P0122,4/7/2021,5,3,
77307,27550,P0138,13/01/2021,5,3,
77308,7466,P0068,11/2/2024,4,3,
77309,38208,P0007,8/19/2021,3,1,
77310,22781,P0027,7/17/2022,4,5,
77311,32095,P0075,6/20/2024,5,3,
77312,17524,P0101,4/25/2021,2,3,
77313,45453,P0190,2/11/2024,6,3,
77314,9483,P0181,1/29/2022,9,5,
77315,26713,P0155,12/15/2023,7,1,
77316,16618,P0029,23/02/2026,7,2,
77317,30935,P0026,4/4/2024,7,2,
77318,33827,P0162,5/31/2026,4,3,
77319,57027,P0127,2/3/2021,2,1,
77320,24472,P0016,1/29/2025,3,1,
77321,53325,P0046,5/3/2021,1,1,
77322,36555,P0181,1/18/2021,9,2,
77323,46949,P0012,4/16/2021,5,3,
77324,39440,P0199,12/19/2023,2,2,
77325,3428,P0190,2/15/2024,10,2,
77326,15401,P0034,5/16/2024,5,4,
77327,13124,P0168,8/17/2021,7,3,
77328,29586,P0140,2/19/2022,2,1,
77329,21095,P0183,7/30/2024,8,2,
77330,21299,P0055,12/22/2021,3,4,
77331,42472,P0108,3/17/2023,7,5,
77332,9654,P0188,2/16/2025,3,5,
77333,24661,P0027,6/25/2021,1,5,
77334,56004,P0107,12/17/2022,9,4,
77335,22080,P0151,17/06/2022,5,5,
77336,1965,P0007,10/23/2024,3,4,
77337,9022,P0088,8/15/2025,7,3,
77338,4347,P0170,22/10/2022,5,4,
77339,16217,P0037,31/03/2026,5,3,
77340,47247,P0015,7/14/2021,2,5,
77341,15761,P0047,10/30/2023,9,1,
77342,35916,P0063,16/12/2021,7,3,
77343,14321,P0109,2/28/2023,1,4,
77344,13305,P0019,6/16/2024,3,4,
77345,34824,P0041,2/27/2023,3,1,
77346,50595,P0052,1/14/2021,5,4,
77347,11767,P0055,7/24/2025,9,3,
77348,24847,P0160,6/3/2022,9,2,
77349,14335,P0048,9/29/2022,8,2,
77350,1435,P0162,2/12/2024,3,5,
77351,7640,P0198,1/31/2024,1,3,
77352,14322,P0074,3/10/2021,8,2,
77353,30037,P0085,7/1/2024,9,4,
77354,24730,P0007,3/12/2026,4,2,
77355,37692,P0122,5/2/2025,9,3,
77356,27110,P0023,13/03/2024,1,3,
77357,21662,P0066,29/06/2024,8,2,
77358,35543,P0188,6/6/2025,6,4,
77359,58121,P0001,6/24/2023,8,5,
77360,22364,P0139,1/18/2025,7,2,
77361,24719,P0123,1/17/2022,4,3,
77362,49886,P0179,10/29/2023,3,5,
77363,38919,P0098,3/4/2026,8,3,
77364,55194,P0139,10/10/2023,7,4,
77365,4160,P0102,7/22/2023,9,2,
77366,25442,P0017,28/04/2022,8,5,
77367,46546,P0108,2/15/2026,4,3,
77368,15194,P0014,22/12/2023,1,3,
77369,35819,P0009,20/03/2025,6,1,
77370,8289,P0131,1/14/2022,10,5,
77371,25570,P0165,14/05/2024,2,2,
77372,46946,P0137,1/26/2023,7,5,
77373,2119,P0110,2/7/2021,5,3,
77374,46961,P0139,1/5/2025,3,2,
77375,16378,P0141,3/31/2022,9,3,
77376,7408,P0082,3/6/2021,10,2,
77377,41143,P0097,3/9/2022,6,3,
77378,31404,P0021,24/03/2024,3,1,
77379,40180,P0135,10/30/2024,10,5,
77380,7778,P0126,7/10/2023,7,4,
77381,22592,P0068,24/10/2021,10,2,
77382,51103,P0197,5/12/2023,10,1,
77383,31428,P0175,10/4/2021,5,5,
77384,14857,P0036,8/27/2025,2,5,
77385,41589,P0018,2/21/2022,9,2,
77386,31512,P0064,9/10/2024,1,1,
77387,41573,P0066,10/28/2022,2,3,
77388,9490,P0003,4/10/2026,8,5,
77389,44263,P0025,5/3/2026,2,2,
77390,9322,P0016,4/1/2025,4,3,
77391,50398,P0018,3/22/2021,7,4,
77392,15940,P0076,11/11/2021,9,1,
77393,17244,P0078,26/02/2022,5,3,
77394,39683,P0044,3/27/2026,3,4,
77395,56746,P0069,18/11/2025,7,4,
77396,4833,P0109,3/13/2023,7,2,
77397,8459,P0094,4/11/2022,4,5,
77398,4468,P0071,1/11/2024,6,3,
77399,43352,P0083,11/22/2022,4,4,
77400,36948,P0175,11/10/2024,6,5,
77401,18209,P0030,8/12/2021,9,2,
77402,49237,P0098,1/10/2022,2,4,
77403,22229,P0136,26/06/2021,10,1,
77404,37994,P0200,5/9/2023,9,1,
77405,34301,P0191,9/18/2025,7,2,
77406,8471,P0075,17/04/2024,9,5,
77407,4450,P0036,3/27/2026,1,1,
77408,39545,P0002,22/09/2025,3,4,
77409,27168,P0190,6/1/2023,3,3,
77410,17957,P0057,2/9/2023,4,2,
77411,38754,P0016,17/03/2025,3,3,
77412,38669,P0025,23/04/2026,5,4,
77413,3862,P0160,12/19/2025,7,4,
77414,29596,P0101,16/01/2021,4,3,
77415,43665,P0136,4/3/2021,1,3,
77416,48492,P0071,4/14/2023,5,1,
77417,54927,P0129,12/16/2024,1,5,
77418,55447,P0109,8/25/2022,9,5,
77419,36045,P0171,26/10/2023,1,3,
77420,26675,P0123,12/19/2024,3,3,
77421,8512,P0036,8/18/2023,7,4,
77422,47836,P0022,19/05/2023,5,3,
77423,52612,P0190,8/15/2025,1,1,
77424,23646,P0022,4/25/2023,6,1,
77425,39913,P0053,4/5/2026,6,3,
77426,15931,P0003,4/16/2023,3,5,
77427,11972,P0101,1/16/2025,1,4,
77428,11680,P0191,1/5/2022,2,3,
77429,53278,P0065,10/4/2024,7,2,
77430,52958,P0156,1/23/2026,3,1,
77431,11148,P0145,27/05/2023,8,5,
77432,10333,P0094,9/9/2024,1,1,
77433,34611,P0145,2/17/2021,6,4,
77434,34717,P0029,8/5/2024,7,5,
77435,34865,P0151,1/7/2023,7,4,
77436,52426,P0085,9/1/2024,5,2,
77437,1401,P0129,12/7/2021,10,1,
77438,24778,P0192,2/7/2026,9,2,
77439,52745,P0052,25/08/2023,3,4,
77440,19144,P0188,31/08/2022,1,2,
77441,18859,P0046,2/25/2026,1,4,
77442,43516,P0069,8/5/2024,1,4,
77443,3755,P0179,7/25/2023,5,1,
77444,58607,P0086,10/24/2023,8,4,
77445,26139,P0075,7/17/2021,3,5,
77446,43961,P0086,1/17/2022,7,4,
77447,36436,P0197,17/06/2025,7,4,
77448,6755,P0092,9/3/2025,2,4,
77449,26710,P0087,2/18/2026,2,1,
77450,17851,P0164,11/28/2021,3,4,
77451,57043,P0081,18/03/2022,1,3,
77452,18250,P0036,12/6/2026,6,3,
77453,49048,P0177,27/02/2022,1,5,
77454,56931,P0020,12/23/2024,9,5,
77455,51653,P0053,7/19/2024,10,1,
77456,29617,P0021,4/20/2024,9,5,
77457,37473,P0024,3/3/2023,9,4,
77458,22556,P0113,2/24/2021,5,5,
77459,41907,P0008,5/4/2025,10,4,
77460,21012,P0076,5/13/2021,7,4,
77461,21041,P0031,10/19/2025,9,3,
77462,19306,P0074,8/28/2022,3,3,
77463,11989,P0035,8/14/2023,7,3,
77464,25881,P0192,10/25/2022,7,1,
77465,36780,P0078,11/11/2024,9,1,
77466,36518,P0132,6/26/2022,4,4,
77467,7896,P0115,5/12/2025,7,2,
77468,51661,P0049,18/11/2021,5,4,
77469,40745,P0142,8/27/2021,2,5,
77470,3641,P0067,7/16/2025,4,3,
77471,38835,P0013,7/14/2024,4,3,
77472,44054,P0065,5/26/2026,4,2,
77473,1585,P0200,24/08/2023,2,2,
77474,44785,P0167,2/9/2024,1,1,
77475,21231,P0101,9/18/2025,8,1,
77476,49721,P0168,12/5/2021,1,5,
77477,26474,P0102,16/04/2024,9,1,
77478,3805,P0028,10/31/2023,9,2,
77479,7625,P0156,8/10/2021,3,3,
77480,3817,P0138,4/21/2026,2,3,
77481,214,P0114,2/28/2026,1,2,
77482,22970,P0014,22/09/2025,4,3,
77483,37249,P0172,3/5/2026,7,4,
77484,58112,P0106,5/6/2022,8,1,
77485,43410,P0134,5/5/2026,10,1,
77486,37675,P0080,2/5/2022,10,2,
77487,49139,P0047,9/16/2024,1,1,
77488,9817,P0171,11/5/2025,3,1,
77489,47982,P0169,11/22/2023,4,4,
77490,14646,P0132,25/02/2026,3,3,
77491,15444,P0138,10/9/2024,1,4,
77492,12557,P0108,11/4/2025,5,1,
77493,49811,P0140,14/02/2026,10,4,
77494,24526,P0066,12/11/2022,5,4,
77495,5866,P0042,3/4/2026,6,3,
77496,52655,P0179,25/06/2025,7,3,
77497,45918,P0045,5/8/2024,8,4,
77498,17034,P0101,12/18/2025,1,1,
77499,5498,P0181,8/29/2022,10,1,
77500,36340,P0145,27/01/2025,2,1,
77501,29094,P0027,9/3/2023,4,3,
77502,28515,P0111,7/31/2025,2,2,
77503,41855,P0033,6/9/2026,6,3,
77504,7157,P0080,8/12/2022,8,2,
77505,40462,P0179,8/3/2024,6,3,
77506,27918,P0085,8/2/2021,9,2,
77507,51716,P0178,20/09/2022,6,1,
77508,30167,P0095,6/22/2026,7,5,
77509,40434,P0054,3/18/2023,5,3,
77510,7621,P0194,20/09/2022,3,4,
77511,32860,P0099,6/3/2021,9,1,
77512,48593,P0021,13/05/2025,6,2,
77513,24949,P0020,23/12/2022,1,3,
77514,36482,P0089,12/17/2022,7,5,
77515,50250,P0183,5/19/2024,2,4,
77516,54810,P0142,4/4/2023,6,5,
77517,13003,P0187,28/05/2025,6,4,
77518,9993,P0182,1/25/2026,7,3,
77519,19926,P0105,11/7/2022,1,4,
77520,9558,P0166,1/31/2022,6,5,
77521,10772,P0126,28/01/2025,4,1,
77522,19296,P0116,9/30/2023,5,3,
77523,19194,P0004,6/27/2021,9,5,
77524,33147,P0155,7/3/2026,3,2,
77525,17053,P0082,8/5/2022,1,3,
77526,51925,P0061,15/10/2021,1,4,
77527,15371,P0133,8/10/2025,10,5,
77528,42695,P0086,1/1/2021,4,3,
77529,34164,P0137,12/12/2022,10,4,
77530,48243,P0023,12/16/2025,6,1,
77531,55907,P0079,19/10/2021,9,1,
77532,40383,P0149,26/05/2022,4,5,
77533,11801,P0002,9/24/2023,7,4,
77534,1610,P0185,8/3/2024,2,1,
77535,39227,P0184,12/5/2023,8,4,
77536,18731,P0139,1/8/2026,4,2,
77537,26443,P0133,12/3/2022,9,1,
77538,20439,P0192,11/18/2021,4,1,
77539,53515,P0127,10/19/2024,9,4,
77540,30847,P0195,13/03/2026,1,2,
77541,5282,P0067,7/24/2023,4,3,
77542,44042,P0072,2/1/2023,9,2,
77543,41100,P0031,12/14/2024,4,4,
77544,27544,P0052,27/02/2023,7,3,
77545,6048,P0011,6/26/2023,5,2,
77546,18120,P0164,11/24/2022,1,2,
77547,9196,P0190,9/21/2023,1,4,
